0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,year,half_year,lor,key
03,02,03,07,18242,1247,1751,559,1189,4395,3225,2712,3164,9319,930,2018,2,03020307,03020307-2018-2
03,03,04,05,11462,1054,1158,317,888,3359,1561,1285,1840,5948,1082,2018,2,03030405,03030405-2018-2
03,03,04,06,8143,405,664,249,494,1472,1508,1500,1851,4169,267,2018,2,03030406,03030406-2018-2
03,03,07,11,6845,353,606,190,382,1268,1275,1200,1571,3436,184,2018,2,03030711,03030711-2018-2
03,03,07,15,7661,462,597,223,667,1685,1351,1167,1509,3659,1017,2018,2,03030715,03030715-2018-2
03,03,07,16,1138,33,81,24,42,179,215,204,360,578,24,2018,2,03030716,03030716-2018-2
03,04,05,08,4615,292,479,180,372,969,895,683,745,2278,286,2018,2,03040508,03040508-2018-2
03,04,05,12,9951,508,819,286,722,2272,1752,1326,2266,5207,704,2018,2,03040512,03040512-2018-2
03,04,05,13,3375,161,401,129,264,682,642,431,665,1762,230,2018,2,03040513,03040513-2018-2
03,04,06,14,36065,2682,3545,877,2456,10784,5696,3603,6422,19102,2828,2018,2,03040614,03040614-2018-2
03,04,08,18,34701,2322,2626,664,2555,11629,5214,3755,5936,18118,3599,2018,2,03040818,03040818-2018-2
03,05,09,19,5559,384,388,116,487,1594,841,653,1096,2797,812,2018,2,03050919,03050919-2018-2
03,05,09,20,7402,523,651,138,512,2229,1146,793,1410,3885,605,2018,2,03050920,03050920-2018-2
03,05,09,23,9475,731,710,162,806,3954,1309,863,940,4601,1316,2018,2,03050923,03050923-2018-2
03,05,09,24,6128,476,546,120,604,2404,907,584,487,2936,1008,2018,2,03050924,03050924-2018-2
03,05,09,25,9714,770,1026,255,733,3241,1626,903,1160,5032,1126,2018,2,03050925,03050925-2018-2
03,05,10,17,4256,265,280,77,463,1339,702,551,579,2067,631,2018,2,03051017,03051017-2018-2
03,05,10,21,6485,312,418,110,446,1732,825,722,1920,3448,497,2018,2,03051021,03051021-2018-2
03,05,10,22,4595,285,375,78,291,1102,652,601,1211,2501,192,2018,2,03051022,03051022-2018-2
03,06,11,26,15365,1002,1044,235,1611,6962,2360,1003,1148,7516,2944,2018,2,03061126,03061126-2018-2
03,06,11,31,10743,809,837,126,1066,4921,1839,644,501,5286,2495,2018,2,03061131,03061131-2018-2
03,06,12,27,14600,871,920,204,1314,6467,2250,1052,1522,7475,2430,2018,2,03061227,03061227-2018-2
03,06,12,28,12711,657,597,192,1215,5216,1669,1191,1974,6528,2012,2018,2,03061228,03061228-2018-2
03,06,13,32,22788,1707,2037,476,1781,9855,4531,1478,923,11289,4629,2018,2,03061332,03061332-2018-2
03,06,14,29,10041,411,516,129,704,2055,1151,1076,3999,5448,920,2018,2,03061429,03061429-2018-2
03,06,14,30,4021,286,395,98,495,1004,497,370,876,1926,1338,2018,2,03061430,03061430-2018-2
03,06,14,34,6394,446,400,92,561,2928,912,515,540,3219,1159,2018,2,03061434,03061434-2018-2
03,06,14,35,3899,222,244,86,392,1571,512,371,501,1942,738,2018,2,03061435,03061435-2018-2
03,06,14,41,2578,314,448,54,112,924,399,130,197,1306,347,2018,2,03061441,03061441-2018-2
03,07,15,36,11024,765,1020,237,956,4596,2243,720,487,5397,2683,2018,2,03071536,03071536-2018-2
03,07,15,37,15844,1265,1365,315,1254,6372,3002,1314,957,7780,3770,2018,2,03071537,03071537-2018-2
03,07,16,33,3201,208,217,67,260,1018,376,432,623,1584,618,2018,2,03071633,03071633-2018-2
03,07,16,38,17686,1368,1583,352,1478,7375,3099,1245,1186,8807,3658,2018,2,03071638,03071638-2018-2
03,07,16,39,12586,887,1382,260,932,4631,2518,1064,912,6365,2074,2018,2,03071639,03071639-2018-2
04,01,01,01,10765,579,754,234,1074,2810,1464,1429,2421,5559,2868,2018,2,04010101,04010101-2018-2
04,01,01,02,839,67,64,22,97,166,114,112,197,332,286,2018,2,04010102,04010102-2018-2
04,01,01,03,7882,526,690,232,724,1899,1116,910,1785,4180,2063,2018,2,04010103,04010103-2018-2
04,02,02,04,187,10,31,12,15,30,34,22,33,83,36,2018,2,04020204,04020204-2018-2
04,02,02,05,1323,48,109,40,137,231,203,207,348,677,205,2018,2,04020205,04020205-2018-2
04,02,02,06,2797,102,93,28,141,461,291,356,1325,1535,421,2018,2,04020206,04020206-2018-2
04,02,02,07,2551,119,174,46,229,514,464,323,682,1326,441,2018,2,04020207,04020207-2018-2
04,02,02,08,2898,108,321,111,233,403,543,369,810,1471,408,2018,2,04020208,04020208-2018-2
04,02,02,09,3207,129,266,90,672,674,368,360,648,1612,922,2018,2,04020209,04020209-2018-2
04,02,03,10,620,26,3,4,207,184,45,61,90,296,272,2018,2,04020310,04020310-2018-2
04,02,03,11,15035,615,942,344,1441,3197,2166,1841,4489,7736,3003,2018,2,04020311,04020311-2018-2
04,02,03,12,5487,245,391,107,485,1157,725,754,1623,2863,1078,2018,2,04020312,04020312-2018-2
04,02,03,13,7460,361,404,123,914,2042,1029,967,1620,3796,1761,2018,2,04020313,04020313-2018-2
04,02,03,14,9,0,0,0,0,3,0,3,3,0,9,2018,2,04020314,04020314-2018-2
04,03,04,15,2965,103,129,37,396,824,355,356,765,1466,1147,2018,2,04030415,04030415-2018-2
04,03,04,16,10587,659,810,290,1203,2950,1592,1462,1621,5470,2849,2018,2,04030416,04030416-2018-2
04,03,04,17,10899,582,722,209,1083,3067,1621,1439,2176,5706,2500,2018,2,04030417,04030417-2018-2
04,03,05,18,9486,432,489,153,1099,2956,1419,1323,1615,4839,2512,2018,2,04030518,04030518-2018-2
04,03,05,19,5851,324,354,93,666,1964,841,747,862,2875,1596,2018,2,04030519,04030519-2018-2
04,03,06,20,8805,413,465,165,901,2484,1245,1179,1953,4573,2273,2018,2,04030620,04030620-2018-2
04,03,06,21,3006,142,162,57,429,1023,465,327,401,1378,1052,2018,2,04030621,04030621-2018-2
04,03,06,22,10731,577,591,185,1092,3081,1507,1442,2256,5452,2942,2018,2,04030622,04030622-2018-2
04,03,06,23,5076,270,283,82,598,1629,711,561,942,2608,1642,2018,2,04030623,04030623-2018-2
04,03,07,24,6580,309,367,116,649,1617,881,908,1733,3552,1495,2018,2,04030724,04030724-2018-2
04,03,07,25,12345,593,834,273,1373,3462,1937,1717,2156,6221,3273,2018,2,04030725,04030725-2018-2
04,03,07,26,5687,307,320,132,517,1472,834,801,1304,2963,1592,2018,2,04030726,04030726-2018-2
04,03,08,27,12091,574,705,229,1411,3597,1804,1628,2143,5949,4117,2018,2,04030827,04030827-2018-2
04,03,08,28,9622,405,484,156,970,2668,1519,1413,2007,4852,2776,2018,2,04030828,04030828-2018-2
04,03,09,29,6062,271,348,101,517,1563,962,983,1317,3091,1647,2018,2,04030929,04030929-2018-2
04,03,09,30,5509,206,308,104,408,1270,931,878,1404,2739,1533,2018,2,04030930,04030930-2018-2
04,03,09,31,3728,180,233,68,299,1043,551,502,852,1813,1449,2018,2,04030931,04030931-2018-2
04,03,10,32,15456,716,838,302,1314,3992,2235,2229,3830,7952,3865,2018,2,04031032,04031032-2018-2
04,04,11,33,52,0,0,3,8,14,9,9,9,22,23,2018,2,04041133,04041133-2018-2
04,04,11,34,5277,253,457,72,444,1052,818,633,1548,2694,1171,2018,2,04041134,04041134-2018-2
04,04,11,35,2792,126,196,71,157,485,400,407,950,1458,532,2018,2,04041135,04041135-2018-2
04,04,11,36,3068,156,210,81,182,564,465,413,997,1644,586,2018,2,04041136,04041136-2018-2
04,04,11,37,8184,379,499,164,724,1986,1208,1126,2098,4407,1695,2018,2,04041137,04041137-2018-2
04,04,12,38,6046,303,536,147,450,1179,888,756,1787,3285,1019,2018,2,04041238,04041238-2018-2
04,04,12,39,202,3,26,3,27,58,36,24,25,85,88,2018,2,04041239,04041239-2018-2
04,04,12,40,1514,49,100,58,104,207,251,196,549,825,216,2018,2,04041240,04041240-2018-2
04,04,12,41,6934,287,452,147,510,1245,1088,996,2209,3819,874,2018,2,04041241,04041241-2018-2
04,04,13,42,4111,138,203,65,233,773,564,705,1430,2198,728,2018,2,04041342,04041342-2018-2
04,04,13,43,3547,162,208,70,330,748,538,557,934,1894,552,2018,2,04041343,04041343-2018-2
04,04,13,44,10650,487,731,246,832,2176,1775,1554,2849,5765,1705,2018,2,04041344,04041344-2018-2
04,05,14,45,6283,292,393,127,592,1698,885,901,1395,3278,1443,2018,2,04051445,04051445-2018-2
04,05,14,46,10741,536,609,174,896,2630,1616,1587,2693,5503,2660,2018,2,04051446,04051446-2018-2
04,05,14,47,5259,222,296,102,482,1225,782,750,1400,2756,1287,2018,2,04051447,04051447-2018-2
04,05,14,48,9262,392,452,142,779,2425,1422,1290,2360,4630,2745,2018,2,04051448,04051448-2018-2
04,05,15,49,4636,281,369,116,518,1303,642,582,825,2361,1282,2018,2,04051549,04051549-2018-2
04,05,15,50,5606,256,359,113,634,1600,867,757,1020,2818,1384,2018,2,04051550,04051550-2018-2
04,05,15,51,4459,231,265,95,528,1267,616,620,837,2284,1084,2018,2,04051551,04051551-2018-2
04,05,16,52,9824,443,580,214,922,2385,1465,1433,2382,5174,2406,2018,2,04051652,04051652-2018-2
04,05,16,53,6969,302,384,145,642,1725,1034,956,1781,3528,1750,2018,2,04051653,04051653-2018-2
04,05,16,54,3052,107,148,51,296,758,404,410,878,1612,657,2018,2,04051654,04051654-2018-2
04,05,16,55,7132,372,439,158,775,2001,1061,965,1361,3635,1779,2018,2,04051655,04051655-2018-2
04,05,16,56,7705,368,605,170,812,2120,1196,992,1442,3983,1459,2018,2,04051656,04051656-2018-2
04,06,17,57,72,0,0,0,13,4,16,20,19,21,13,2018,2,04061757,04061757-2018-2
05,01,01,01,10262,599,846,269,837,2427,1396,1256,2632,5435,1369,2018,2,05010101,05010101-2018-2
05,01,01,02,6230,305,315,117,610,1348,826,967,1742,3210,996,2018,2,05010102,05010102-2018-2
05,01,01,03,7771,364,516,185,720,1623,1144,1228,1991,3971,676,2018,2,05010103,05010103-2018-2
05,01,02,04,3627,252,426,142,367,691,421,430,898,1990,882,2018,2,05010204,05010204-2018-2
05,01,02,05,1919,76,166,59,254,372,396,365,231,966,212,2018,2,05010205,05010205-2018-2
05,01,02,06,10550,677,905,297,1008,2206,1412,1345,2700,5445,2081,2018,2,05010206,05010206-2018-2
05,01,02,07,11553,764,1172,382,1065,2642,1491,1509,2528,6051,2546,2018,2,05010207,05010207-2018-2
05,01,02,08,7698,504,557,152,839,2117,1140,994,1395,3967,1528,2018,2,05010208,05010208-2018-2
05,01,02,09,6088,305,415,162,554,1177,933,942,1600,3113,854,2018,2,05010209,05010209-2018-2
05,01,03,10,3938,274,321,76,420,1148,552,493,654,2018,846,2018,2,05010310,05010310-2018-2
05,01,03,11,5658,322,546,180,531,1250,661,562,1606,3034,1338,2018,2,05010311,05010311-2018-2
05,01,03,12,7338,524,683,211,969,2364,951,783,853,3416,2917,2018,2,05010312,05010312-2018-2
05,01,03,13,6883,471,501,183,961,1951,1019,898,899,3314,1741,2018,2,05010313,05010313-2018-2
05,01,03,14,12402,831,863,297,1472,3493,1759,1611,2076,6256,2839,2018,2,05010314,05010314-2018-2
05,01,03,39,1030,107,166,46,145,301,106,69,90,447,652,2018,2,05010339,05010339-2018-2
05,02,04,15,3862,161,344,152,456,562,875,758,554,1912,200,2018,2,05020415,05020415-2018-2
05,02,04,16,1700,71,83,31,140,303,258,252,562,880,33,2018,2,05020416,05020416-2018-2
05,02,04,17,5936,256,446,165,594,1061,1006,917,1491,2929,910,2018,2,05020417,05020417-2018-2
05,02,04,18,4427,272,454,148,465,1027,546,487,1028,2217,716,2018,2,05020418,05020418-2018-2
05,02,04,19,7077,410,582,164,639,1496,887,870,2029,3822,954,2018,2,05020419,05020419-2018-2
05,02,04,20,955,60,79,34,119,209,200,122,132,461,87,2018,2,05020420,05020420-2018-2
05,02,05,21,3187,206,354,121,317,686,569,414,520,1676,272,2018,2,05020521,05020521-2018-2
05,02,05,22,7472,611,861,234,795,1810,966,819,1376,3831,2248,2018,2,05020522,05020522-2018-2
05,02,05,23,12746,1147,1669,497,1397,2970,1486,1320,2260,6487,3703,2018,2,05020523,05020523-2018-2
05,02,05,24,6266,266,356,133,506,1053,825,1015,2112,3275,563,2018,2,05020524,05020524-2018-2
05,02,06,25,7655,407,470,162,830,1953,981,963,1889,3949,1560,2018,2,05020625,05020625-2018-2
05,02,06,26,18698,1040,1264,382,2270,5174,2840,2353,3375,9327,4099,2018,2,05020626,05020626-2018-2
05,02,06,27,4413,294,458,147,501,1055,635,521,802,2214,1217,2018,2,05020627,05020627-2018-2
05,02,06,28,2022,103,120,49,151,347,233,288,731,1111,227,2018,2,05020628,05020628-2018-2
05,02,06,29,4456,152,242,80,259,597,650,689,1787,2334,345,2018,2,05020629,05020629-2018-2
05,03,07,30,4004,316,509,154,422,1069,657,404,473,1997,728,2018,2,05030730,05030730-2018-2
05,03,07,31,11709,712,848,268,1138,2787,1611,1638,2707,6117,2284,2018,2,05030731,05030731-2018-2
05,03,08,32,11976,780,1010,319,1352,3168,1719,1445,2183,6016,2979,2018,2,05030832,05030832-2018-2
05,03,08,33,500,27,24,6,63,133,77,58,112,257,104,2018,2,05030833,05030833-2018-2
05,04,09,34,3613,170,357,124,348,516,498,592,1008,1756,594,2018,2,05040934,05040934-2018-2
05,04,09,35,443,12,37,12,33,80,78,69,122,206,73,2018,2,05040935,05040935-2018-2
05,04,09,36,9978,654,1149,366,723,1834,1718,1341,2193,5049,548,2018,2,05040936,05040936-2018-2
05,04,09,37,2194,81,182,58,129,276,315,382,771,1106,109,2018,2,05040937,05040937-2018-2
05,04,09,38,3669,163,316,116,271,497,524,570,1212,1907,188,2018,2,05040938,05040938-2018-2
06,01,01,01,6933,312,488,203,652,1276,1033,938,2031,3724,916,2018,2,06010101,06010101-2018-2
06,01,01,02,8836,530,544,198,939,2473,1269,1246,1637,4634,1690,2018,2,06010102,06010102-2018-2
06,01,01,03,6402,401,435,134,600,1860,998,792,1182,3415,1009,2018,2,06010103,06010103-2018-2
06,01,02,04,6922,349,482,179,672,1675,1040,938,1587,3636,1121,2018,2,06010204,06010204-2018-2
06,01,02,05,9785,537,671,187,1019,2623,1448,1328,1972,5125,1530,2018,2,06010205,06010205-2018-2
06,01,02,06,7754,425,529,139,653,1950,1113,982,1963,4180,1141,2018,2,06010206,06010206-2018-2
06,01,02,07,7829,395,512,155,780,2100,1130,1045,1712,4113,1298,2018,2,06010207,06010207-2018-2
06,01,02,08,6720,368,422,121,664,1791,969,948,1437,3441,1024,2018,2,06010208,06010208-2018-2
06,01,02,09,9176,521,524,158,888,2618,1315,1255,1897,4935,1569,2018,2,06010209,06010209-2018-2
06,01,02,10,4921,291,305,90,460,1353,717,660,1045,2619,717,2018,2,06010210,06010210-2018-2
06,02,03,01,5024,249,330,133,392,1007,753,658,1502,2649,519,2018,2,06020301,06020301-2018-2
06,02,03,02,5595,276,376,121,380,1075,794,745,1828,2988,635,2018,2,06020302,06020302-2018-2
06,02,03,03,7393,413,460,140,699,2001,1069,997,1614,3985,1123,2018,2,06020303,06020303-2018-2
06,02,03,04,6999,382,435,134,666,1754,1070,949,1609,3698,999,2018,2,06020304,06020304-2018-2
06,02,03,05,11444,607,889,246,1231,2570,1560,1400,2941,6116,1931,2018,2,06020305,06020305-2018-2
06,02,03,06,6422,312,456,178,514,1105,1063,955,1839,3322,511,2018,2,06020306,06020306-2018-2
06,02,04,07,4654,275,393,108,488,1071,562,496,1261,2391,1142,2018,2,06020407,06020407-2018-2
06,02,04,08,6888,352,513,166,667,1362,1001,915,1912,3587,1026,2018,2,06020408,06020408-2018-2
06,02,04,09,8310,430,599,210,636,1611,1224,1079,2521,4452,1104,2018,2,06020409,06020409-2018-2
06,02,04,10,7135,329,562,222,645,1319,1098,1004,1956,3747,785,2018,2,06020410,06020410-2018-2
06,02,04,11,8548,418,740,259,639,1475,1257,1263,2497,4568,930,2018,2,06020411,06020411-2018-2
06,03,05,01,5775,242,501,184,584,904,882,718,1760,2925,811,2018,2,06030501,06030501-2018-2
06,03,05,02,5613,285,376,136,472,1233,894,808,1409,3083,676,2018,2,06030502,06030502-2018-2
06,03,05,03,11850,603,870,304,1082,2538,1838,1669,2946,6336,1707,2018,2,06030503,06030503-2018-2
06,03,05,04,11083,517,952,312,855,1673,1595,1483,3696,5916,1200,2018,2,06030504,06030504-2018-2
06,03,06,05,7022,307,483,177,693,1617,1093,925,1727,3641,1075,2018,2,06030605,06030605-2018-2
06,03,06,06,5300,293,377,140,599,1252,807,684,1148,2755,976,2018,2,06030606,06030606-2018-2
06,03,06,07,3002,143,222,67,481,643,421,370,655,1522,720,2018,2,06030607,06030607-2018-2
06,03,06,08,13649,803,1429,481,1187,2702,2308,1732,3007,6882,1841,2018,2,06030608,06030608-2018-2
06,03,06,09,12113,635,1022,311,1093,2532,1886,1718,2916,6352,1592,2018,2,06030609,06030609-2018-2
06,03,06,10,8444,412,823,275,670,1508,1365,1165,2226,4503,1029,2018,2,06030610,06030610-2018-2
06,04,07,01,10192,536,958,274,670,1593,1692,1408,3061,5242,1182,2018,2,06040701,06040701-2018-2
06,04,07,02,5478,297,548,210,424,951,827,809,1412,2800,649,2018,2,06040702,06040702-2018-2
06,04,07,03,11124,480,954,300,1487,1910,1561,1365,3067,5757,2177,2018,2,06040703,06040703-2018-2
06,04,08,04,7567,333,654,240,577,1003,1239,1062,2459,3995,675,2018,2,06040804,06040804-2018-2
06,04,08,05,5361,232,459,170,415,828,871,745,1641,2926,591,2018,2,06040805,06040805-2018-2
06,04,08,06,7299,316,637,255,631,1057,1241,1020,2142,3977,588,2018,2,06040806,06040806-2018-2
06,04,08,07,5868,240,501,145,493,962,809,713,2005,3320,707,2018,2,06040807,06040807-2018-2
06,04,08,08,4645,347,607,189,394,972,910,513,713,2391,672,2018,2,06040808,06040808-2018-2
06,04,08,09,4983,205,506,187,462,755,870,698,1300,2595,911,2018,2,06040809,06040809-2018-2
06,04,08,10,7030,343,631,250,636,1169,1084,892,2025,3709,1131,2018,2,06040810,06040810-2018-2
07,01,01,01,9860,396,522,161,819,2575,1594,1506,2287,4655,2905,2018,2,07010101,07010101-2018-2
07,01,01,02,16503,851,1217,398,1945,4684,2609,2170,2629,7672,5818,2018,2,07010102,07010102-2018-2
07,01,01,03,10545,554,695,231,1074,3043,1698,1523,1727,5243,2466,2018,2,07010103,07010103-2018-2
07,01,01,04,13648,778,1042,292,1569,4238,2221,1792,1716,6505,4716,2018,2,07010104,07010104-2018-2
07,02,02,01,10723,474,689,211,1063,2759,1717,1503,2307,5545,2053,2018,2,07020201,07020201-2018-2
07,02,02,02,10248,595,618,197,1088,3480,1402,1249,1619,5042,2595,2018,2,07020202,07020202-2018-2
07,02,02,03,17952,1037,1173,413,1946,5722,2802,2407,2452,8915,4670,2018,2,07020203,07020203-2018-2
07,02,02,04,12067,791,757,216,1270,4358,1931,1530,1214,6020,2591,2018,2,07020204,07020204-2018-2
07,03,03,01,24680,1312,1938,616,2303,5968,4009,3583,4951,13143,3585,2018,2,07030301,07030301-2018-2
07,03,03,02,9446,502,660,261,1018,2343,1435,1419,1808,4956,1550,2018,2,07030302,07030302-2018-2
07,03,03,03,12387,773,958,317,1423,3597,1881,1572,1866,6379,2721,2018,2,07030303,07030303-2018-2
07,04,04,01,18681,1149,1619,468,1985,4799,2816,2337,3508,9511,4231,2018,2,07040401,07040401-2018-2
07,04,04,02,2362,123,153,46,152,472,354,350,712,1233,213,2018,2,07040402,07040402-2018-2
07,04,04,03,24131,1479,1573,486,2569,7263,3379,3023,4359,12534,4895,2018,2,07040403,07040403-2018-2
07,04,04,04,5127,235,319,97,486,1087,750,688,1465,2709,614,2018,2,07040404,07040404-2018-2
07,04,04,05,10985,669,764,240,1284,3245,1444,1309,2030,5639,2537,2018,2,07040405,07040405-2018-2
07,04,04,06,4083,322,294,46,551,1496,534,417,423,1947,1431,2018,2,07040406,07040406-2018-2
07,05,05,01,16435,1015,1054,347,1689,4424,2220,2111,3575,8474,3317,2018,2,07050501,07050501-2018-2
07,05,05,02,8064,374,476,191,767,1943,1065,1034,2214,4235,1615,2018,2,07050502,07050502-2018-2
07,05,05,03,9208,470,519,165,771,2285,1254,1297,2447,4923,1426,2018,2,07050503,07050503-2018-2
07,05,05,04,5630,312,409,127,566,1203,863,795,1355,2912,796,2018,2,07050504,07050504-2018-2
07,05,05,05,10633,510,753,251,961,1975,1495,1397,3291,5611,1374,2018,2,07050505,07050505-2018-2
07,05,05,06,2284,88,184,58,201,418,360,321,654,1141,250,2018,2,07050506,07050506-2018-2
07,06,06,01,10215,656,965,313,1067,2211,1381,1229,2393,5177,2292,2018,2,07060601,07060601-2018-2
07,06,06,02,4714,213,419,125,388,896,786,676,1211,2352,454,2018,2,07060602,07060602-2018-2
07,06,06,03,2856,167,264,56,243,511,339,383,893,1475,484,2018,2,07060603,07060603-2018-2
07,06,06,04,14518,851,1148,375,1299,3168,1748,1819,4110,7688,2055,2018,2,07060604,07060604-2018-2
07,07,07,01,10519,513,817,280,840,1997,1597,1488,2987,5483,987,2018,2,07070701,07070701-2018-2
07,07,07,02,10870,610,874,289,832,2127,1765,1538,2835,5608,840,2018,2,07070702,07070702-2018-2
07,07,07,03,7383,354,495,199,620,1305,1086,989,2335,3930,830,2018,2,07070703,07070703-2018-2
07,07,07,04,8578,565,962,323,830,1728,1105,1048,2017,4413,1850,2018,2,07070704,07070704-2018-2
07,07,07,05,7000,343,542,223,636,1208,1245,1038,1765,3569,515,2018,2,07070705,07070705-2018-2
07,07,07,06,3948,237,344,95,353,715,557,538,1109,2065,519,2018,2,07070706,07070706-2018-2
07,07,07,07,2982,195,221,87,207,487,446,464,875,1572,236,2018,2,07070707,07070707-2018-2
08,01,01,15,856,61,64,18,61,272,131,138,111,401,235,2018,2,08010115,08010115-2018-2
08,01,01,16,3585,201,192,81,390,1457,527,391,346,1665,1340,2018,2,08010116,08010116-2018-2
08,01,01,17,16100,968,963,250,1618,7514,1931,1481,1375,7672,5449,2018,2,08010117,08010117-2018-2
08,01,01,18,11888,774,1026,307,1481,4691,1374,987,1248,5735,4444,2018,2,08010118,08010118-2018-2
08,01,02,11,9998,556,659,198,1230,4380,1188,909,878,4792,3926,2018,2,08010211,08010211-2018-2
08,01,02,12,7518,467,834,287,815,2384,932,764,1035,3727,2570,2018,2,08010212,08010212-2018-2
08,01,02,13,12547,807,825,280,1503,5369,1559,1024,1180,6063,4374,2018,2,08010213,08010213-2018-2
08,01,02,14,8075,404,622,208,1115,2948,1042,819,917,3919,2917,2018,2,08010214,08010214-2018-2
08,01,03,01,27755,1797,1684,432,2584,12557,3758,2552,2391,13880,8678,2018,2,08010301,08010301-2018-2
08,01,03,02,3671,184,235,83,316,1163,574,482,634,1846,787,2018,2,08010302,08010302-2018-2
08,01,03,03,8500,512,639,161,1002,3842,974,692,678,4047,3442,2018,2,08010303,08010303-2018-2
08,01,04,04,23726,1578,1616,466,2769,10389,2672,2163,2073,11470,8102,2018,2,08010404,08010404-2018-2
08,01,04,05,9004,519,576,162,970,3885,1056,811,1025,4571,2758,2018,2,08010405,08010405-2018-2
08,01,04,06,7134,616,650,163,827,2606,818,655,799,3476,2772,2018,2,08010406,08010406-2018-2
08,01,04,07,810,37,22,6,116,406,99,62,62,398,243,2018,2,08010407,08010407-2018-2
08,01,05,08,5660,597,645,177,776,1427,726,574,738,2824,1894,2018,2,08010508,08010508-2018-2
08,01,05,09,9412,820,1251,371,1168,2359,1231,911,1301,4667,2756,2018,2,08010509,08010509-2018-2
08,01,05,10,475,18,29,15,99,149,81,48,36,191,249,2018,2,08010510,08010510-2018-2
08,02,06,19,11552,914,1118,323,1439,3295,1526,1221,1716,5522,3977,2018,2,08020619,08020619-2018-2
08,02,06,20,9328,543,633,228,1026,2523,1276,1168,1931,4803,2006,2018,2,08020620,08020620-2018-2
08,02,06,21,2322,114,199,63,194,378,396,452,526,1177,179,2018,2,08020621,08020621-2018-2
08,02,06,22,14157,841,921,311,1274,3265,2114,2092,3339,7461,1872,2018,2,08020622,08020622-2018-2
08,02,06,23,1287,61,80,40,95,215,215,196,385,684,173,2018,2,08020623,08020623-2018-2
08,02,06,24,1394,97,142,31,146,352,224,170,232,678,168,2018,2,08020624,08020624-2018-2
08,02,06,25,3336,116,238,88,387,613,509,478,907,1586,539,2018,2,08020625,08020625-2018-2
08,02,07,26,8413,406,574,205,764,1724,1307,1230,2203,4376,912,2018,2,08020726,08020726-2018-2
08,02,07,27,11992,597,958,328,1247,2248,1688,1568,3358,6213,1710,2018,2,08020727,08020727-2018-2
08,02,07,28,8669,576,764,262,974,1868,1167,1073,1985,4316,1868,2018,2,08020728,08020728-2018-2
08,03,08,29,12510,775,1068,341,1209,2609,1555,1502,3451,6665,2555,2018,2,08030829,08030829-2018-2
08,03,08,30,7398,383,453,139,546,1419,898,940,2620,3953,1155,2018,2,08030830,08030830-2018-2
08,03,08,31,17462,1157,1467,492,1820,3932,2172,2134,4288,9146,3524,2018,2,08030831,08030831-2018-2
08,04,09,32,2859,166,266,64,220,539,314,359,931,1513,379,2018,2,08040932,08040932-2018-2
08,04,09,33,4194,192,210,88,395,817,645,556,1291,2191,575,2018,2,08040933,08040933-2018-2
08,04,09,34,2688,149,207,77,262,565,381,429,618,1374,336,2018,2,08040934,08040934-2018-2
08,04,10,35,8182,439,626,272,749,1411,1334,1185,2166,4103,1131,2018,2,08041035,08041035-2018-2
08,04,10,36,6886,330,495,184,619,1176,1111,1077,1894,3482,670,2018,2,08041036,08041036-2018-2
08,04,10,37,9670,488,638,234,911,1765,1415,1533,2686,4926,1122,2018,2,08041037,08041037-2018-2
08,04,10,38,6980,380,538,204,584,1228,1091,992,1963,3583,526,2018,2,08041038,08041038-2018-2
08,04,10,39,3853,271,344,115,396,954,610,475,688,2018,368,2018,2,08041039,08041039-2018-2
08,04,10,40,7921,492,662,249,773,1502,1207,1139,1897,4164,709,2018,2,08041040,08041040-2018-2
09,01,01,01,12359,913,1015,240,906,4999,1858,1101,1327,6150,2317,2018,2,09010101,09010101-2018-2
09,01,01,02,67,3,3,3,9,19,15,9,6,27,10,2018,2,09010102,09010102-2018-2
09,01,02,01,4350,351,371,71,262,1434,694,414,753,2241,386,2018,2,09010201,09010201-2018-2
09,01,02,02,6876,336,250,81,606,2013,898,844,1848,3565,683,2018,2,09010202,09010202-2018-2
09,01,03,01,15613,851,795,211,1289,5107,1902,1538,3920,8148,1354,2018,2,09010301,09010301-2018-2
09,01,03,02,2895,148,217,91,251,497,544,507,640,1434,282,2018,2,09010302,09010302-2018-2
09,01,04,01,8490,428,452,132,571,1900,1130,1020,2857,4503,440,2018,2,09010401,09010401-2018-2
09,01,04,02,11547,741,975,310,1030,3241,1856,1460,1934,5841,983,2018,2,09010402,09010402-2018-2
09,02,05,01,7184,525,533,147,1035,2795,810,616,723,3377,1525,2018,2,09020501,09020501-2018-2
09,02,05,02,15520,1165,1058,323,1928,5435,1916,1521,2174,7658,2059,2018,2,09020502,09020502-2018-2
09,02,06,01,8669,630,617,151,1186,3122,979,726,1258,4160,1746,2018,2,09020601,09020601-2018-2
09,02,06,02,3534,160,256,61,208,704,498,547,1100,1811,121,2018,2,09020602,09020602-2018-2
09,02,07,01,2652,220,93,27,667,1091,182,167,205,1251,854,2018,2,09020701,09020701-2018-2
09,02,07,02,16617,1025,1127,309,1601,4981,2279,1972,3323,8365,1692,2018,2,09020702,09020702-2018-2
09,02,08,01,2939,205,191,30,212,897,419,422,563,1520,161,2018,2,09020801,09020801-2018-2
09,02,08,02,7895,630,739,210,705,2434,982,879,1316,3953,984,2018,2,09020802,09020802-2018-2
09,03,09,01,13093,809,1148,349,892,2940,2342,2036,2577,6588,751,2018,2,09030901,09030901-2018-2
