0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43853,Bansiner Straße,21,,55,,U,10,20,6,29,Helld,12619,,marzahn-hellersdorf
43840,Bärensteinstraße,1,,31,,U,10,10,3,15,Marza,12685,,marzahn-hellersdorf
43840,Bärensteinstraße,2,,44,,G,10,10,3,15,Marza,12685,,marzahn-hellersdorf
43866,Basdorfer Straße,2,,34,,G,10,10,2,10,Marza,12679,,marzahn-hellersdorf
43866,Basdorfer Straße,19,,31,,U,10,10,2,10,Marza,12679,,marzahn-hellersdorf
40275,Bauerwitzer Weg,2,,40,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40275,Bauerwitzer Weg,3,,35,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40279,Bausdorfstraße,1,,75,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40280,Bausdorfstraße,1,A,25,,U,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40279,Bausdorfstraße,2,,76,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40280,Bausdorfstraße,2,,22,,G,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40285,Beethovenstraße,1,,41,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40286,Beethovenstraße,1,,61,A,U,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40286,Beethovenstraße,2,,62,,G,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40285,Beethovenstraße,2,,40,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40288,Begasstraße,1,,29,,U,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40288,Begasstraße,2,,28,A,G,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
44857,Blumberger Damm,11,,161,,U,10,10,3,15,Marza,12685,,marzahn-hellersdorf
44857,Blumberger Damm,40,,158,,G,10,10,3,16,Marza,12685,,marzahn-hellersdorf
44857,Blumberger Damm,162,,300,,G,10,10,2,7,Marza,12679,,marzahn-hellersdorf
44857,Blumberger Damm,163,,165,,U,10,10,2,9,Marza,12685,,marzahn-hellersdorf
44857,Blumberger Damm,179,,281,,U,10,10,2,9,Marza,12687,,marzahn-hellersdorf
44857,Blumberger Damm,283,,283,,U,10,10,2,9,Marza,12679,,marzahn-hellersdorf
44857,Blumberger Damm,285,,319,,U,10,10,2,6,Marza,12687,,marzahn-hellersdorf
43823,Blumberger Straße,1,,15,,U,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
43823,Blumberger Straße,2,,16,,G,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40371,Blumenbachweg,1,A,39,,U,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40371,Blumenbachweg,2,,40,,G,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40374,Blütenauer Straße,1,,13,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40374,Blütenauer Straße,2,,12,C,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
43988,Bodo-Uhse-Straße,1,,31,,U,10,20,6,30,Helld,12619,,marzahn-hellersdorf
43988,Bodo-Uhse-Straße,2,,16,,G,10,20,6,30,Helld,12619,,marzahn-hellersdorf
44022,Böhlener Straße,1,,81,,U,10,20,4,23,Helld,12627,,marzahn-hellersdorf
43850,Boizenburger Straße,1,,71,,U,10,20,6,29,Helld,12619,,marzahn-hellersdorf
43850,Boizenburger Straße,2,,54,,G,10,20,6,29,Helld,12619,,marzahn-hellersdorf
8374,Bollersdorfer Weg,3,,7,,U,10,10,3,16,Marza,12685,,marzahn-hellersdorf
8374,Bollersdorfer Weg,4,,8,,G,10,10,3,16,Marza,12685,,marzahn-hellersdorf
43902,Borkheider Straße,1,,39,,U,10,10,1,4,Marza,12689,,marzahn-hellersdorf
43902,Borkheider Straße,24,,30,,G,10,10,1,4,Marza,12689,,marzahn-hellersdorf
40398,Boschpoler Straße,3,,39,,U,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
40398,Boschpoler Straße,4,,40,,G,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
40399,Boskoopweg,1,,21,,U,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40399,Boskoopweg,2,,24,,G,10,10,3,13,Marza,12685,,marzahn-hellersdorf
8345,Boxberger Straße,1,,29,,U,10,10,2,5,Marza,12681,,marzahn-hellersdorf
8345,Boxberger Straße,4,,14,,G,10,10,2,5,Marza,12681,,marzahn-hellersdorf
40408,Brachetweg,1,,11,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40408,Brachetweg,2,,12,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40409,Brachfelder Straße,1,,15,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40409,Brachfelder Straße,2,,14,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40410,Brachliner Straße,1,,13,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40410,Brachliner Straße,2,,12,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40412,Brandorfer Weg,1,,11,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40412,Brandorfer Weg,4,,10,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
9331,Branitzer Karree,1,,7,,U,10,20,5,24,Helld,12627,,marzahn-hellersdorf
9331,Branitzer Karree,2,,8,,G,10,20,5,24,Helld,12627,,marzahn-hellersdorf
44048,Branitzer Straße,1,,13,,U,10,20,5,24,Helld,12627,,marzahn-hellersdorf
44048,Branitzer Straße,2,,14,,G,10,20,5,24,Helld,12627,,marzahn-hellersdorf
9430,Braunbärenweg,2,,14,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
9430,Braunbärenweg,3,,15,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40420,Braunsdorfstraße,9,,25,A,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40420,Braunsdorfstraße,10,,26,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40421,Brebacher Weg,1,,9,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40421,Brebacher Weg,2,,8,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40421,Brebacher Weg,15,,61,,U,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
40422,Bredereckstraße,1,,31,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40427,Breitenfelder Straße,1,,7,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40427,Breitenfelder Straße,2,,8,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40432,Bremer Straße,11,,87,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40432,Bremer Straße,12,,88,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40435,Briesener Weg,3,,177,,U,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40435,Briesener Weg,4,,190,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40435,Briesener Weg,179,,189,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
11302,Brigitte-Reimann-Straße,1,,27,,U,10,20,4,18,Helld,12629,,marzahn-hellersdorf
11302,Brigitte-Reimann-Straße,2,,12,,G,10,20,4,19,Helld,12629,,marzahn-hellersdorf
40439,Brodauer Straße,2,,46,,G,10,40,8,36,Kauld,12621,,marzahn-hellersdorf
40439,Brodauer Straße,5,,45,,U,10,40,8,36,Kauld,12621,,marzahn-hellersdorf
43896,Brodowiner Ring,1,,41,,U,10,10,2,7,Marza,12679,,marzahn-hellersdorf
43896,Brodowiner Ring,8,,30,,G,10,10,2,7,Marza,12679,,marzahn-hellersdorf
40442,Bruchgrabenweg,1,,33,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40442,Bruchgrabenweg,32,,32,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40443,Bruchsaler Straße,1,A,47,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40443,Bruchsaler Straße,2,,48,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
43848,Bruno-Baum-Straße,1,,83,,U,10,10,3,13,Marza,12685,,marzahn-hellersdorf
43848,Bruno-Baum-Straße,22,,76,,G,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40454,Buchenhainer Straße,2,,10,B,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40454,Buchenhainer Straße,3,,11,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40455,Buchenstraße,1,,23,B,U,10,40,8,37,Kauld,12623,,marzahn-hellersdorf
40455,Buchenstraße,2,,22,,G,10,40,8,37,Kauld,12623,,marzahn-hellersdorf
43885,Buckower Ring,1,,79,,U,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
43885,Buckower Ring,10,,70,,G,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
40465,Budsiner Straße,1,,23,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40465,Budsiner Straße,2,,20,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
