0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
385,Badensche Straße,10,,20,,G,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,11,,19,,U,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,23,,35,,U,4,50,11,50,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,24,,36,,G,4,50,11,50,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,40,,48,,G,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,41,,49,,U,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
385,Badensche Straße,50,,58,,G,7,20,3,8,Schön,10825,J,charlottenburg-wilmdersdorf
385,Badensche Straße,51,,57,B,U,7,20,3,8,Schön,10825,J,charlottenburg-wilmdersdorf
403,Ballenstedter Straße,1,,17,,U,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
403,Ballenstedter Straße,2,,18,,G,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
407,Bamberger Straße,1,,9,,U,4,50,10,45,Wilmd,10777,,charlottenburg-wilmdersdorf
407,Bamberger Straße,2,,10,,G,4,50,10,45,Wilmd,10777,,charlottenburg-wilmdersdorf
407,Bamberger Straße,13,,29,,U,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
407,Bamberger Straße,14,,30,,G,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
407,Bamberger Straße,31,,49,,U,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
407,Bamberger Straße,32,,48,A,G,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
407,Bamberger Straße,50,,60,,G,7,10,1,1,Schön,10777,J,charlottenburg-wilmdersdorf
407,Bamberger Straße,51,,61,,U,7,10,1,1,Schön,10777,J,charlottenburg-wilmdersdorf
11311,Baraschstraße,1,,23,,U,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
11311,Baraschstraße,2,,24,,G,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
413,Barbarossastraße,1,,17,,U,7,10,2,4,Schön,10781,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,2,,18,,G,7,10,2,4,Schön,10781,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,19,,29,,U,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,20,,30,,G,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,32,,32,A,G,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
413,Barbarossastraße,33,,33,,U,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
413,Barbarossastraße,36,,46,,G,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,37,,47,,U,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,48,,68,,G,7,10,2,4,Schön,10781,J,charlottenburg-wilmdersdorf
413,Barbarossastraße,49,,69,,U,7,10,2,4,Schön,10781,J,charlottenburg-wilmdersdorf
424,Barstraße,6,,14,,G,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
424,Barstraße,7,,13,,U,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
424,Barstraße,23,,39,A,U,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
424,Barstraße,24,,40,,G,4,50,11,48,Wilmd,10713,,charlottenburg-wilmdersdorf
424,Barstraße,42,,56,,G,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
424,Barstraße,43,,61,,U,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
449,Bayerische Straße,1,,35,,U,4,50,10,43,Wilmd,10707,,charlottenburg-wilmdersdorf
451,Bayernallee,1,,19,A,U,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
451,Bayernallee,2,,18,,G,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
451,Bayernallee,20,,28,,G,4,20,3,9,Weste,14052,,charlottenburg-wilmdersdorf
451,Bayernallee,21,,31,,U,4,20,3,9,Weste,14052,,charlottenburg-wilmdersdorf
451,Bayernallee,33,,51,,U,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
451,Bayernallee,34,,52,,G,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
456,Bechstedter Weg,1,,19,,U,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
456,Bechstedter Weg,2,,18,,G,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
467,Behaimstraße,1,,25,,U,4,30,6,21,Charl,10585,,charlottenburg-wilmdersdorf
467,Behaimstraße,2,,24,,G,4,30,6,21,Charl,10585,,charlottenburg-wilmdersdorf
7002,Bergheimer Platz,1,,5,,U,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
7002,Bergheimer Platz,2,,4,,G,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
495,Bergheimer Straße,1,,7,,U,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
495,Bergheimer Straße,2,,6,,G,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
6926,Berkaer Platz,1,,1,,U,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
6926,Berkaer Platz,2,,2,,G,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
506,Berkaer Straße,1,,11,,U,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
506,Berkaer Straße,2,,12,,G,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
506,Berkaer Straße,15,,29,,U,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
506,Berkaer Straße,16,,30,,G,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
506,Berkaer Straße,31,,43,,U,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
506,Berkaer Straße,32,,44,,G,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
509,Berliner Straße,1,,9,,U,4,50,11,52,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,2,,8,,G,4,50,11,52,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,13,,33,,U,4,50,11,49,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,14,,32,,G,4,50,11,49,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,35,,41,,U,4,50,11,47,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,36,,40,A,G,4,50,11,47,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,42,,126,,G,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
509,Berliner Straße,43,,127,,U,4,50,11,46,Wilmd,10713,,charlottenburg-wilmdersdorf
509,Berliner Straße,132,,154,,G,4,50,11,50,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,137,,149,,U,4,50,11,50,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,155,,167,,U,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
509,Berliner Straße,156,,166,,G,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
514,Bernadottestraße,4,,10,A,G,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
514,Bernadottestraße,5,,15,B,U,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
514,Bernadottestraße,17,,33,,U,4,40,8,31,Schma,14195,,charlottenburg-wilmdersdorf
514,Bernadottestraße,18,,52,A,G,4,40,8,31,Schma,14195,,charlottenburg-wilmdersdorf
514,Bernadottestraße,56,,96,,G,6,40,8,44,Dahle,14195,J,charlottenburg-wilmdersdorf
522,Bernhard-Lichtenberg-Straße,20,,20,,G,4,10,1,2,CharN,13627,,charlottenburg-wilmdersdorf
523,Bernhardstraße,2,,18,A,G,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
523,Bernhardstraße,3,,17,,U,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
540,Bettinastraße,1,,7,,U,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
540,Bettinastraße,2,,6,,G,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
540,Bettinastraße,8,,16,,G,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
540,Bettinastraße,11,,15,,U,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
545,Beverstedter Weg,1,,7,,U,4,40,8,32,Wilmd,14199,,charlottenburg-wilmdersdorf
545,Beverstedter Weg,2,,8,,G,4,40,8,32,Wilmd,14199,,charlottenburg-wilmdersdorf
551,Bibersteig,4,,10,,G,4,40,7,29,Schma,14195,,charlottenburg-wilmdersdorf
554,Biedermannweg,1,,21,,U,4,20,2,3,Weste,14052,,charlottenburg-wilmdersdorf
554,Biedermannweg,2,,20,,G,4,20,2,3,Weste,14052,,charlottenburg-wilmdersdorf
555,Bielefelder Straße,4,,28,A,G,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
555,Bielefelder Straße,5,,29,,U,4,50,9,39,Wilmd,10709,,charlottenburg-wilmdersdorf
567,Bilsestraße,1,,3,A,U,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
567,Bilsestraße,2,,8,,G,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
570,Binger Straße,1,,89,,U,4,40,8,34,Wilmd,14197,,charlottenburg-wilmdersdorf
570,Binger Straße,2,,88,,G,4,40,8,34,Wilmd,14197,,charlottenburg-wilmdersdorf
582,Bismarckallee,2,,20,,G,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
582,Bismarckallee,3,,25,A,U,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
582,Bismarckallee,22,,50,,G,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
582,Bismarckallee,29,,49,,U,4,40,7,28,Grune,14193,,charlottenburg-wilmdersdorf
6931,Bismarckplatz,1,,9,,U,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
6931,Bismarckplatz,10,,10,,G,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
583,Bismarckstraße,1,,11,,U,4,30,6,22,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,2,,14,,G,4,30,6,22,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,17,,33,,U,4,30,6,21,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,20,,30,,G,4,30,6,21,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,34,,56,,G,4,30,6,21,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,35,,55,,U,4,30,6,21,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,58,,66,,G,4,30,4,14,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,59,,67,,U,4,30,4,14,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,68,,74,,G,4,30,4,16,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,69,,75,,U,4,30,4,16,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,78,,90,,G,4,30,6,23,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,79,,89,,U,4,30,6,23,Charl,10627,,charlottenburg-wilmdersdorf
583,Bismarckstraße,91,,103,,U,4,30,6,23,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,92,,104,,G,4,30,6,23,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,105,,109,,U,4,30,6,24,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,106,,108,,G,4,30,6,24,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,110,,110,,G,4,30,6,22,Charl,10625,,charlottenburg-wilmdersdorf
583,Bismarckstraße,111,,111,,U,4,30,6,22,Charl,10625,,charlottenburg-wilmdersdorf
596,Bläulingsweg,1,,3,A,U,4,20,2,7,Weste,14055,,charlottenburg-wilmdersdorf
596,Bläulingsweg,2,,6,,G,4,20,2,7,Weste,14055,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,1,,7,,U,4,30,6,24,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,2,,6,,G,4,30,6,24,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,8,,20,,G,4,50,10,41,Charl,10623,,charlottenburg-wilmdersdorf
607,Bleibtreustraße,9,,21,,U,4,50,10,41,Charl,10623,,charlottenburg-wilmdersdorf
